 year  week     PET      ET   Alpha       R      RO      Ss      Su       M      DE  Yprime       Y       H       G     CMI
 1948    43  0.4039  0.1513  0.7815  0.0000  0.0000  0.0000  4.4107  0.3621 -0.1859 -0.2708 -0.2708  0.0000  0.0000 -0.2708
 1948    44  0.3895  0.3895  0.8481  0.3905  0.0000  0.3905  4.4107  0.3942  0.0642 -0.0658 -0.0658  0.0000  0.1539  0.0881
 1948    45  0.0530  0.0530  0.8273  0.1070  0.0000  0.4976  4.4107  0.4030  0.0101 -0.0260 -0.0260  0.1539  0.0431  0.0171
 1948    46  0.1241  0.1241  0.8354  0.3159  0.0000  0.8135  4.4107  0.4289  0.0223  0.0228  0.0098  0.0431  0.1355  0.1453
 1948    47  0.0000  0.0000  0.9475  2.0100  0.0000  1.0000  6.2342  0.5939  0.0000  0.0153  0.0091  0.1355  1.1938  1.2029
 1948    48  0.0000  0.0000  0.9031  0.0000  0.0000  1.0000  6.2342  0.5939  0.0000  0.0102  0.0061  0.5969  0.5969  0.6030
 1948    49  0.0000  0.0000  0.9068  0.0700  0.0000  1.0000  6.3042  0.5997  0.0000  0.0069  0.0041  0.5000  0.1389  0.1430
 1948    50  0.0000  0.0000  0.9163  0.0100  0.0000  1.0000  6.3142  0.6005  0.0000  0.0046  0.0028  0.1389  0.0060  0.0088
 1948    51  0.0000  0.0000  1.0000  0.1200  0.0000  1.0000  6.4342  0.6104  0.0000  0.0031  0.0019  0.0060  0.0732  0.0751
 1948    52  0.0000  0.0000  0.9480  0.9700  0.0000  1.0000  7.4042  0.6900  0.0000  0.0021  0.0014  0.0732  0.6693  0.6707
 1949     1  0.0000  0.0000  1.0000  1.6900  0.0000  1.0000  9.0942  0.8287  0.0000  0.0014  0.0011  0.5000  1.5699  1.5710
 1949     2  0.0000  0.0000  0.9997  0.0900  0.0000  1.0000  9.1842  0.8361  0.0000  0.0009  0.0008  0.7849  0.8602  0.8610
 1949     3  0.0000  0.0000  1.0000  0.1100  0.0000  1.0000  9.2942  0.8452  0.0000  0.0006  0.0005  0.5000  0.4532  0.4537
 1949     4  0.0000  0.0000  1.0000  0.4800  0.0000  1.0000  9.7742  0.8846  0.0000  0.0004  0.0004  0.4532  0.4246  0.4250
 1949     5  0.0000  0.0000  1.0000  0.0200  0.0000  1.0000  9.7942  0.8862  0.0000  0.0003  0.0002  0.4246  0.0177  0.0180
 1949     6  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  9.7942  0.8862  0.0000  0.0002  0.0002  0.0177  0.0000  0.0002
 1949     7  0.0000  0.0000  1.0000  0.0200  0.0000  1.0000  9.8142  0.8879  0.0000  0.0001  0.0001  0.0000  0.0178  0.0179
 1949     8  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  9.8142  0.8879  0.0000  0.0001  0.0001  0.0178  0.0000  0.0001
 1949     9  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  9.8142  0.8879  0.0000  0.0001  0.0000  0.0000  0.0000  0.0000
 1949    10  0.0000  0.0000  1.0000  0.0400  0.0000  1.0000  9.8542  0.8911  0.0000  0.0000  0.0000  0.0000  0.0356  0.0357
 1949    11  0.0000  0.0000  1.0000  0.0800  0.0000  1.0000  9.9342  0.8977  0.0000  0.0000  0.0000  0.0356  0.0718  0.0718
 1949    12  0.1177  0.1177  0.9989  0.9323  0.0000  1.0000 10.8665  0.9743  0.0001  0.0002  0.0002  0.0718  0.9083  0.9086
 1949    13  0.0813  0.0813  0.9975  0.3135  2.6352  1.0000 11.1800  1.0000  0.0002  0.0005  0.0005  0.5000  3.3570  3.3575
 1949    14  0.2043  0.2043  0.9955  0.0000  0.0000  0.7957 11.1800  0.9832  0.0009  0.0020  0.0020  1.6785  1.6785  1.6805
 1949    15  0.3585  0.3585  0.9949  0.2043  0.6172  1.0000 11.1800  1.0000  0.0018  0.0046  0.0046  0.8393  1.6607  1.6654
 1949    16  0.3316  0.3316  0.9782  0.0000  0.0000  0.8384 11.1800  0.9867  0.0073  0.0163  0.0161  0.8304  0.8304  0.8464
 1949    17  0.7106  0.7106  0.9667  0.0000  0.0000  0.1778 11.1800  0.9325  0.0241  0.0542  0.0505  0.5000  0.3304  0.3809
 1949    18  0.9182  0.8755  0.9683  0.0000  0.0000  0.0000 10.7023  0.8787 -0.0138  0.0114  0.0100  0.3304  0.0000  0.0100
 1949    19  0.7867  0.7482  0.9624  0.0000  0.0000  0.0000 10.4241  0.8558 -0.0090 -0.0085 -0.0085  0.0000  0.0000 -0.0085
 1949    20  0.9105  0.8484  0.9422  0.0000  0.0000  0.0000 10.0557  0.8256 -0.0097 -0.0232 -0.0232  0.0000  0.0000 -0.0232
 1949    21  0.6633  0.6633  0.9255  2.1243  0.0824  1.0000 11.1800  1.0000  0.0513  0.0769  0.0769  0.0000  2.2067  2.2836
 1949    22  1.0630  1.0630  0.9388  0.0000  0.0000  0.3370 11.1800  0.9456  0.0671  0.1723  0.1630  1.1034  1.1034  1.2663
 1949    23  0.9714  0.9373  0.9100  0.0000  0.0000  0.0000 10.7996  0.8867  0.0559  0.2162  0.1917  0.5517  0.5517  0.7434
 1949    24  1.1846  1.1297  0.9246  0.0000  0.0000  0.0000 10.3699  0.8514  0.0357  0.2091  0.1780  0.5000  0.0517  0.2297
 1949    25  1.3003  1.1427  0.9043  0.0000  0.0000  0.0000  9.4672  0.7773 -0.0349  0.0773  0.0601  0.0517  0.0000  0.0601
 1949    26  1.4232  1.4232  0.8850  0.7668  0.0000  0.7668  9.4672  0.8402  0.1740  0.3650  0.3067  0.0000  0.6443  0.9510
 1949    27  1.6293  1.4372  0.8494  0.0000  0.0000  0.0000  8.7968  0.7222  0.0577  0.3485  0.2517  0.5000  0.1443  0.3960
 1949    28  1.1953  1.0300  0.8197  0.0000  0.0000  0.0000  8.3668  0.6869  0.0554  0.3332  0.2289  0.1443  0.0000  0.2289
 1949    29  1.2199  1.1573  0.7748  0.0000  0.0000  0.0000  8.2295  0.6757  0.2410  0.6571  0.4440  0.0000  0.0000  0.4440
 1949    30  1.4004  1.2251  0.7653  0.0000  0.0000  0.0000  7.8644  0.6457  0.1753  0.7558  0.4880  0.0000  0.0000  0.4880
 1949    31  1.0544  0.7197  0.7938  0.0000  0.0000  0.0000  7.2546  0.5956 -0.1316  0.2695  0.1605  0.0000  0.0000  0.1605
 1949    32  1.4596  0.9138  0.7766  0.0000  0.0000  0.0000  6.4508  0.5296 -0.2493 -0.2682 -0.2682  0.0000  0.0000 -0.2682
 1949    33  1.2382  1.0791  0.7671  0.0000  0.0000  0.0000  6.2716  0.5149  0.1476  0.0861  0.0443  0.0000  0.0000  0.0443
 1949    34  1.1533  0.6278  0.7463  0.0000  0.0000  0.0000  5.7138  0.4691 -0.2696 -0.4276 -0.4276  0.0000  0.0000 -0.4276
 1949    35  0.9020  0.4444  0.7242  0.0000  0.0000  0.0000  5.3094  0.4359 -0.2455 -0.7283 -0.7283  0.0000  0.0000 -0.7283
 1949    36  0.7655  0.7655  0.7143  1.4645  0.0000  1.0000  5.7740  0.5562  0.2588 -0.0221 -0.0221  0.0000  0.8145  0.7924
 1949    37  0.5640  0.5640  0.7625  3.4160  0.0000  1.0000  9.1900  0.8366  0.1534  0.2612  0.2185  0.5000  3.1724  3.3910
 1949    38  0.6356  0.6356  0.7665  0.0000  0.0000  0.3644  9.1900  0.7844  0.1696  0.4802  0.3767  1.5862  1.5862  1.9629
 1949    39  0.5092  0.4785  0.8037  0.0000  0.0000  0.0000  9.0959  0.7468  0.0773  0.4610  0.3442  0.7931  0.7931  1.1373
 1949    40  0.6873  0.5816  0.7762  0.0000  0.0000  0.0000  8.7843  0.7212  0.0547  0.4072  0.2937  0.5000  0.2931  0.5868
 1949    41  0.4441  0.4151  0.7754  0.0000  0.0000  0.0000  8.7092  0.7150  0.0803  0.4174  0.2985  0.2931  0.0000  0.2985
 1949    42  0.3540  0.3540  0.7514  0.0960  0.0000  0.0960  8.7092  0.7229  0.1015  0.4624  0.3343  0.0000  0.0694  0.4037
 1949    43  0.2614  0.2142  0.7815  0.0000  0.0000  0.0000  8.5909  0.7053  0.0113  0.3301  0.2329  0.0694  0.0000  0.2329
 1949    44  0.2437  0.1719  0.8481  0.0000  0.0000  0.0000  8.4191  0.6912 -0.0378  0.1532  0.1059  0.0000  0.0000  0.1059
 1949    45  0.3272  0.2262  0.8273  0.0000  0.0000  0.0000  8.1929  0.6727 -0.0489  0.0145  0.0098  0.0000  0.0000  0.0098
 1949    46  0.1253  0.0941  0.8354  0.0000  0.0000  0.0000  8.1288  0.6674 -0.0116 -0.0111 -0.0111  0.0000  0.0000 -0.0111
 1949    47  0.0933  0.0922  0.9475  0.0000  0.0000  0.0000  8.1266  0.6672  0.0039 -0.0004 -0.0004  0.0000  0.0000 -0.0004
 1949    48  0.1876  0.1251  0.9031  0.0000  0.0000  0.0000  8.0014  0.6569 -0.0466 -0.0841 -0.0841  0.0000  0.0000 -0.0841
 1949    49  0.0000  0.0000  0.9068  0.0300  0.0000  0.0300  8.0014  0.6594  0.0000 -0.0563 -0.0563  0.0000  0.0198 -0.0365
 1949    50  0.0000  0.0000  0.9163  0.2800  0.0000  0.3100  8.0014  0.6824  0.0000 -0.0377 -0.0377  0.0198  0.1911  0.1533
 1949    51  0.0000  0.0000  1.0000  0.0100  0.0000  0.3200  8.0014  0.6832  0.0000 -0.0253 -0.0253  0.1911  0.0068 -0.0185
 1949    52  0.0000  0.0000  0.9480  0.0500  0.0000  0.3700  8.0014  0.6873  0.0000 -0.0169 -0.0169  0.0068  0.0344  0.0174
 1950     1  0.0000  0.0000  1.0000  0.1500  0.0000  0.5200  8.0014  0.6996  0.0000 -0.0114 -0.0114  0.0344  0.1049  0.0936
 1950     2  0.0000  0.0000  0.9997  0.0100  0.0000  0.5300  8.0014  0.7004  0.0000 -0.0076 -0.0076  0.1049  0.0070 -0.0006
 1950     3  0.0000  0.0000  1.0000  0.0800  0.0000  0.6100  8.0014  0.7070  0.0000 -0.0051 -0.0051  0.0070  0.0566  0.0515
 1950     4  0.0000  0.0000  1.0000  0.2200  0.0000  0.8300  8.0014  0.7251  0.0000 -0.0034 -0.0034  0.0566  0.1595  0.1561
 1950     5  0.0000  0.0000  1.0000  0.0300  0.0000  0.8600  8.0014  0.7275  0.0000 -0.0023 -0.0023  0.1595  0.0218  0.0195
 1950     6  0.0217  0.0217  1.0000  0.0000  0.0000  0.8383  8.0014  0.7258  0.0000 -0.0015 -0.0015  0.0218  0.0000 -0.0015
 1950     7  0.0000  0.0000  1.0000  1.2000  0.0000  1.0000  9.0398  0.8243  0.0000 -0.0010 -0.0010  0.0000  0.9891  0.9881
 1950     8  0.0000  0.0000  1.0000  0.1200  0.0000  1.0000  9.1598  0.8341  0.0000 -0.0007 -0.0007  0.5000  0.5892  0.5885
 1950     9  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000  9.1598  0.8341  0.0000 -0.0005 -0.0005  0.5000  0.0892  0.0888
 1950    10  0.0000  0.0000  1.0000  0.8900  0.0000  1.0000 10.0498  0.9072  0.0000 -0.0003 -0.0003  0.0892  0.8074  0.8071
 1950    11  0.0000  0.0000  1.0000  0.0700  0.0000  1.0000 10.1198  0.9130  0.0000 -0.0002 -0.0002  0.5000  0.3713  0.3711
 1950    12  0.0159  0.0159  0.9989  0.2541  0.0000  1.0000 10.3738  0.9338  0.0000 -0.0001 -0.0001  0.3713  0.2372  0.2371
 1950    13  0.1122  0.1122  0.9975  0.1878  0.0000  1.0000 10.5617  0.9492  0.0003  0.0004  0.0004  0.2372  0.1783  0.1787
 1950    14  0.1048  0.1048  0.9955  0.0000  0.0000  0.8952 10.5617  0.9406  0.0005  0.0011  0.0011  0.1783  0.0000  0.0011
 1950    15  0.0235  0.0235  0.9949  0.2465  0.0000  1.0000 10.7034  0.9609  0.0001  0.0010  0.0009  0.0000  0.2369  0.2378
 1950    16  0.3830  0.3830  0.9782  0.0000  0.0000  0.6570 10.7034  0.9327  0.0085  0.0159  0.0148  0.2369  0.0000  0.0148
 1950    17  0.2337  0.2337  0.9667  0.2963  0.0000  0.9533 10.7034  0.9570  0.0079  0.0249  0.0238  0.0000  0.2836  0.3074
 1950    18  0.1908  0.1908  0.9683  0.5233  0.0559  1.0000 11.1800  1.0000  0.0062  0.0277  0.0277  0.2836  0.5792  0.6069
 1950    19  0.4890  0.4890  0.9624  0.0000  0.4110  1.0000 11.1800  1.0000  0.0188  0.0523  0.0523  0.5000  0.4902  0.5425
 1950    20  0.8090  0.8090  0.9422  0.0000  1.1510  1.0000 11.1800  1.0000  0.0482  0.1218  0.1218  0.4902  1.1510  1.2728
 1950    21  0.8221  0.8221  0.9255  0.0000  0.0000  0.6379 11.1800  0.9703  0.0636  0.1961  0.1903  0.5755  0.5755  0.7658
 1950    22  0.7723  0.7723  0.9388  0.3621  0.0156  1.0000 11.1800  1.0000  0.0488  0.2192  0.2192  0.5000  0.4532  0.6724
 1950    23  1.0768  1.0705  0.9100  0.0000  0.0000  0.0000 11.1095  0.9121  0.0949  0.3178  0.2898  0.4532  0.0000  0.2898
 1950    24  1.2522  1.2522  0.9246  0.8278  0.0000  0.8278 11.1095  0.9801  0.0981  0.3895  0.3818  0.0000  0.8113  1.1930
 1950    25  1.1367  1.1367  0.9043  0.2427  2.5506  1.0000 11.1800  1.0000  0.1144  0.4668  0.4668  0.5000  3.1046  3.5714
 1950    26  1.1134  1.1065  0.8850  0.0000  0.0000  0.0000 11.1035  0.9116  0.1289  0.5447  0.4966  1.5523  1.5523  2.0489
 1950    27  1.1173  1.0468  0.8494  0.0000  0.0000  0.0000 10.3767  0.8519  0.1061  0.5559  0.4736  0.7761  0.7761  1.2497
 1950    28  1.1289  1.0639  0.8197  0.0000  0.0000  0.0000 10.0027  0.8212  0.1530  0.6479  0.5321  0.5000  0.2761  0.8082
 1950    29  1.0613  1.0613  0.7748  1.1687  0.0000  1.0000 10.1714  0.9172  0.2715  0.9229  0.8464  0.2761  1.0719  1.9183
 1950    30  1.1263  1.1263  0.7653  0.0000  0.0000  0.0537 10.1714  0.8395  0.3021  1.1622  0.9756  0.5360  0.5360  1.5116
 1950    31  1.1905  1.1053  0.7938  0.0000  0.0000  0.0000  9.7399  0.7997  0.1798  1.1023  0.8815  0.5000  0.0360  0.9174
 1950    32  1.2134  1.1906  0.7766  0.0000  0.0000  0.0000  9.6492  0.7922  0.2818  1.2458  0.9869  0.0360  0.0000  0.9869
 1950    33  1.0659  0.9297  0.7671  0.0000  0.0000  0.0000  9.1296  0.7496  0.1279  1.0648  0.7981  0.0000  0.0000  0.7981
 1950    34  0.9005  0.6925  0.7463  0.0000  0.0000  0.0000  8.5071  0.6984  0.0237  0.7561  0.5281  0.0000  0.0000  0.5281
 1950    35  0.9356  0.6776  0.7242  0.0000  0.0000  0.0000  7.9095  0.6494 -0.0000  0.5066  0.3289  0.0000  0.0000  0.3289
 1950    36  0.8573  0.5567  0.7143  0.0000  0.0000  0.0000  7.3528  0.6037 -0.0658  0.2209  0.1334  0.0000  0.0000  0.1334
 1950    37  0.6080  0.4701  0.7625  0.0000  0.0000  0.0000  7.1427  0.5864  0.0074  0.1613  0.0946  0.0000  0.0000  0.0946
 1950    38  0.7375  0.7375  0.7665  0.4125  0.0000  0.4125  7.1427  0.6203  0.1967  0.4622  0.2867  0.0000  0.2559  0.5426
 1950    39  0.6264  0.5504  0.8037  0.0000  0.0000  0.0000  7.0348  0.5776  0.0523  0.4039  0.2333  0.2559  0.0000  0.2333
 1950    40  0.3104  0.3104  0.7762  0.8796  0.0000  0.8796  7.0348  0.6498  0.0788  0.4125  0.2680  0.0000  0.5716  0.8396
 1950    41  0.5196  0.5196  0.7754  0.0000  0.0000  0.4401  7.0348  0.6137  0.1325  0.5149  0.3160  0.5000  0.0716  0.3876
 1950    42  0.5993  0.5320  0.7514  0.0000  0.0000  0.0000  6.9429  0.5700  0.0943  0.5147  0.2934  0.0716  0.0000  0.2934
 1950    43  0.3456  0.1970  0.7815  0.0000  0.0000  0.0000  6.7459  0.5539 -0.0827  0.1960  0.1086  0.0000  0.0000  0.1086
 1950    44  0.3878  0.3878  0.8481  0.1322  0.0000  0.1322  6.7459  0.5647  0.0640  0.2465  0.1392  0.0000  0.0747  0.2138
 1950    45  0.0468  0.0468  0.8273  0.0000  0.0000  0.0854  6.7459  0.5609  0.0089  0.1811  0.1016  0.0747  0.0000  0.1016
 1950    46  0.0457  0.0457  0.8354  0.0000  0.0000  0.0397  6.7459  0.5571  0.0082  0.1362  0.0759  0.0000  0.0000  0.0759
 1950    47  0.0000  0.0000  0.9475  0.1500  0.0000  0.1897  6.7459  0.5694  0.0000  0.0912  0.0519  0.0000  0.0854  0.1374
 1950    48  0.0000  0.0000  0.9031  0.0000  0.0000  0.1897  6.7459  0.5694  0.0000  0.0611  0.0348  0.0854  0.0000  0.0348
 1950    49  0.0000  0.0000  0.9068  0.0500  0.0000  0.2397  6.7459  0.5735  0.0000  0.0410  0.0235  0.0000  0.0287  0.0522
 1950    50  0.0000  0.0000  0.9163  0.0000  0.0000  0.2397  6.7459  0.5735  0.0000  0.0274  0.0157  0.0287  0.0000  0.0157
 1950    51  0.0000  0.0000  1.0000  0.0000  0.0000  0.2397  6.7459  0.5735  0.0000  0.0184  0.0105  0.0000  0.0000  0.0105
 1950    52  0.0000  0.0000  0.9480  0.0000  0.0000  0.2397  6.7459  0.5735  0.0000  0.0123  0.0071  0.0000  0.0000  0.0071
 1951     1  0.0000  0.0000  1.0000  0.0000  0.0000  0.2397  6.7459  0.5735  0.0000  0.0083  0.0047  0.0000  0.0000  0.0047
 1951     2  0.0000  0.0000  0.9997  0.0000  0.0000  0.2397  6.7459  0.5735  0.0000  0.0055  0.0032  0.0000  0.0000  0.0032
 1951     3  0.0000  0.0000  1.0000  0.0200  0.0000  0.2597  6.7459  0.5752  0.0000  0.0037  0.0021  0.0000  0.0115  0.0136
 1951     4  0.0000  0.0000  1.0000  0.0000  0.0000  0.2597  6.7459  0.5752  0.0000  0.0025  0.0014  0.0115  0.0000  0.0014
 1951     5  0.0000  0.0000  1.0000  0.0000  0.0000  0.2597  6.7459  0.5752  0.0000  0.0017  0.0010  0.0000  0.0000  0.0010
 1951     6  0.0000  0.0000  1.0000  0.3000  0.0000  0.5597  6.7459  0.5998  0.0000  0.0011  0.0007  0.0000  0.1799  0.1806
 1951     7  0.0000  0.0000  1.0000  0.0000  0.0000  0.5597  6.7459  0.5998  0.0000  0.0007  0.0004  0.1799  0.0000  0.0004
 1951     8  0.0972  0.0972  1.0000  0.0128  0.0000  0.5725  6.7459  0.6009  0.0000  0.0005  0.0003  0.0000  0.0077  0.0080
 1951     9  0.0000  0.0000  1.0000  2.1300  0.0000  1.0000  8.4484  0.7757  0.0000  0.0003  0.0003  0.0077  1.6523  1.6526
 1951    10  0.0000  0.0000  1.0000  0.3200  0.0000  1.0000  8.7684  0.8020  0.0000  0.0002  0.0002  0.8262  1.0828  1.0830
 1951    11  0.0000  0.0000  1.0000  0.9200  0.0000  1.0000  9.6884  0.8775  0.0000  0.0002  0.0001  0.5414  1.3487  1.3489
 1951    12  0.0000  0.0000  0.9989  0.3000  0.0000  1.0000  9.9884  0.9022  0.0000  0.0001  0.0001  0.6744  0.9450  0.9451
 1951    13  0.0881  0.0881  0.9975  0.5019  0.0000  1.0000 10.4903  0.9434  0.0002  0.0005  0.0004  0.5000  0.9185  0.9189
 1951    14  0.1441  0.1441  0.9955  0.5459  0.0000  1.0000 11.0362  0.9882  0.0006  0.0015  0.0015  0.5000  0.9579  0.9593
 1951    15  0.0865  0.0865  0.9949  0.1438  0.2597  1.0000 11.1800  1.0000  0.0004  0.0018  0.0018  0.5000  0.8614  0.8632
 1951    16  0.1329  0.1329  0.9782  0.0000  1.0171  1.0000 11.1800  1.0000  0.0029  0.0065  0.0065  0.5000  1.3785  1.3850
 1951    17  0.4548  0.4548  0.9667  0.0000  1.6052  1.0000 11.1800  1.0000  0.0154  0.0320  0.0320  0.6893  2.2945  2.3265
 1951    18  0.6893  0.6893  0.9683  0.0000  0.5707  1.0000 11.1800  1.0000  0.0222  0.0615  0.0615  1.1472  1.7180  1.7794
 1951    19  0.5519  0.5519  0.9624  0.0000  0.4881  1.0000 11.1800  1.0000  0.0212  0.0793  0.0793  0.8590  1.3471  1.4263
 1951    20  0.9259  0.9259  0.9422  0.0000  0.1841  1.0000 11.1800  1.0000  0.0551  0.1523  0.1523  0.6735  0.8576  1.0099
 1951    21  0.8349  0.8349  0.9255  0.0000  0.0000  0.6251 11.1800  0.9692  0.0646  0.2184  0.2117  0.5000  0.3576  0.5693
 1951    22  0.7925  0.7925  0.9388  0.3749  0.2926  1.0000 11.1800  1.0000  0.0500  0.2364  0.2364  0.3576  0.6675  0.9039
 1951    23  0.7428  0.7428  0.9100  0.0000  0.0000  0.4072 11.1800  0.9513  0.0701  0.2845  0.2707  0.5000  0.1675  0.4381
 1951    24  1.0765  1.0372  0.9246  0.0000  0.0000  0.0000 10.7400  0.8818  0.0434  0.2688  0.2370  0.1675  0.0000  0.2370
 1951    25  1.0077  1.0077  0.9043  1.4400  2.8723  1.0000 11.1800  1.0000  0.1014  0.3626  0.3626  0.0000  4.3123  4.6749
 1951    26  1.0447  1.0447  0.8850  0.0000  0.0000  0.4453 11.1800  0.9545  0.1277  0.4729  0.4513  2.1561  2.1561  2.6075
 1951    27  1.0651  1.0651  0.8494  0.5149  0.0000  0.9601 11.1800  0.9967  0.1740  0.6300  0.6280  1.0781  1.5912  2.2192
 1951    28  0.9534  0.9534  0.8197  0.0399  0.2868  1.0000 11.1800  1.0000  0.1898  0.7638  0.7638  0.7956  1.1223  1.8861
 1951    29  1.5041  1.4710  0.7748  0.0000  0.0000  0.0000 10.8090  0.8874  0.3472  1.1366  1.0087  0.5611  0.5611  1.5698
 1951    30  1.3806  1.2263  0.7653  0.0000  0.0000  0.0000  9.5927  0.7876  0.1940  1.1108  0.8748  0.5000  0.0611  0.9360
 1951    31  1.3163  1.0749  0.7938  0.0000  0.0000  0.0000  8.6978  0.7141  0.0337  0.8048  0.5747  0.0611  0.0000  0.5747
 1951    32  1.2429  1.2192  0.7766  0.0000  0.0000  0.0000  8.6386  0.7092  0.2881  1.0579  0.7503  0.0000  0.0000  0.7503
 1951    33  0.9543  0.9543  0.7671  3.4557  0.0000  1.0000 11.0942  0.9930  0.2538  1.1656  1.1574  0.0000  3.4313  4.5887
 1951    34  0.9372  0.9372  0.7463  0.0858  0.2671  1.0000 11.1800  1.0000  0.2753  1.2764  1.2764  1.7157  2.0685  3.3449
 1951    35  1.0332  1.0332  0.7242  0.0000  0.0000  0.8668 11.1800  0.9891  0.3348  1.4578  1.4418  1.0343  1.0343  2.4761
 1951    36  0.7429  0.7429  0.7143  0.1332  1.1539  1.0000 11.1800  1.0000  0.2512  1.4288  1.4288  0.5171  1.8042  3.2330
 1951    37  0.6850  0.6850  0.7625  0.0000  0.7950  1.0000 11.1800  1.0000  0.1863  1.2926  1.2926  0.9021  1.6971  2.9897
 1951    38  0.6231  0.6231  0.7665  0.0000  0.0000  0.5869 11.1800  0.9661  0.1662  1.1652  1.1257  0.8485  0.8485  1.9743
 1951    39  0.3228  0.3228  0.8037  0.3172  0.0000  0.9041 11.1800  0.9921  0.0707  0.9079  0.9008  0.5000  0.6633  1.5640
 1951    40  0.6369  0.6369  0.7762  0.0831  0.0000  0.9873 11.1800  0.9990  0.1618  0.8995  0.8986  0.5000  0.2463  1.1449
 1951    41  0.4972  0.4972  0.7754  0.0127  0.3501  1.0000 11.1800  1.0000  0.1268  0.8309  0.8309  0.2463  0.3628  1.1937
 1951    42  0.2423  0.2423  0.7514  0.0000  0.2577  1.0000 11.1800  1.0000  0.0695  0.6818  0.6818  0.3628  0.2577  0.9395
 1951    43  0.1278  0.1278  0.7815  0.0000  0.3722  1.0000 11.1800  1.0000  0.0316  0.5137  0.5137  0.2577  0.3722  0.8859
 1951    44  0.0011  0.0011  0.8481  0.0000  0.0389  1.0000 11.1800  1.0000  0.0002  0.3445  0.3445  0.3722  0.0389  0.3834
 1951    45  0.0000  0.0000  0.8273  0.0000  0.0200  1.0000 11.1800  1.0000  0.0000  0.2308  0.2308  0.0389  0.0200  0.2508
 1951    46  0.0287  0.0287  0.8354  0.0000  0.1313  1.0000 11.1800  1.0000  0.0052  0.1639  0.1639  0.0200  0.1313  0.2953
 1951    47  0.0000  0.0000  0.9475  0.0000  0.1600  1.0000 11.1800  1.0000  0.0000  0.1098  0.1098  0.1313  0.1600  0.2698
 1951    48  0.0345  0.0345  0.9031  0.0000  0.1555  1.0000 11.1800  1.0000  0.0035  0.0799  0.0799  0.1600  0.1555  0.2354
 1951    49  0.0271  0.0271  0.9068  0.0000  0.0929  1.0000 11.1800  1.0000  0.0027  0.0583  0.0583  0.1555  0.0929  0.1512
 1951    50  0.0000  0.0000  0.9163  0.0000  0.3700  1.0000 11.1800  1.0000  0.0000  0.0391  0.0391  0.0929  0.3700  0.4091
 1951    51  0.0000  0.0000  1.0000  0.0000  0.1100  1.0000 11.1800  1.0000  0.0000  0.0262  0.0262  0.3700  0.1100  0.1362
 1951    52  0.0000  0.0000  0.9480  0.0000  0.0200  1.0000 11.1800  1.0000  0.0000  0.0175  0.0175  0.1100  0.0200  0.0375
 1952     1  0.0000  0.0000  1.0000  0.0000  0.1300  1.0000 11.1800  1.0000  0.0000  0.0118  0.0118  0.0200  0.1300  0.1418
 1952     2  0.0000  0.0000  0.9997  0.0000  0.1200  1.0000 11.1800  1.0000  0.0000  0.0079  0.0079  0.1300  0.1200  0.1279
 1952     3  0.0000  0.0000  1.0000  0.0000  0.3900  1.0000 11.1800  1.0000  0.0000  0.0053  0.0053  0.1200  0.3900  0.3953
 1952     4  0.0000  0.0000  1.0000  0.0000  0.3600  1.0000 11.1800  1.0000  0.0000  0.0035  0.0035  0.3900  0.3600  0.3635
 1952     5  0.0000  0.0000  1.0000  0.0000  0.0000  1.0000 11.1800  1.0000  0.0000  0.0024  0.0024  0.3600  0.0000  0.0024
 1952     6  0.0252  0.0252  1.0000  0.0000  0.0000  0.9748 11.1800  0.9979  0.0000  0.0016  0.0016  0.0000  0.0000  0.0016
 1952     7  0.0214  0.0214  1.0000  0.0252  0.3534  1.0000 11.1800  1.0000  0.0000  0.0011  0.0011  0.0000  0.3786  0.3797
 1952     8  0.0000  0.0000  1.0000  0.0000  0.5100  1.0000 11.1800  1.0000  0.0000  0.0007  0.0007  0.3786  0.5100  0.5107
 1952     9  0.0000  0.0000  1.0000  0.0000  0.3500  1.0000 11.1800  1.0000  0.0000  0.0005  0.0005  0.5000  0.3600  0.3605
 1952    10  0.0000  0.0000  1.0000  0.0000  0.0800  1.0000 11.1800  1.0000  0.0000  0.0003  0.0003  0.3600  0.0800  0.0803
 1952    11  0.0000  0.0000  1.0000  0.0000  0.8400  1.0000 11.1800  1.0000  0.0000  0.0002  0.0002  0.0800  0.8400  0.8402
 1952    12  0.0000  0.0000  0.9989  0.0000  0.6700  1.0000 11.1800  1.0000  0.0000  0.0001  0.0001  0.5000  1.0100  1.0101
 1952    13  0.0954  0.0954  0.9975  0.0000  0.0046  1.0000 11.1800  1.0000  0.0002  0.0005  0.0005  0.5050  0.5096  0.5102
 1952    14  0.1302  0.1302  0.9955  0.0000  0.0000  0.8698 11.1800  0.9893  0.0006  0.0014  0.0014  0.5000  0.0096  0.0110
 1952    15  0.0957  0.0957  0.9949  0.1302  0.4441  1.0000 11.1800  1.0000  0.0005  0.0018  0.0018  0.0096  0.5743  0.5761
 1952    16  0.5920  0.5920  0.9782  0.0000  0.1780  1.0000 11.1800  1.0000  0.0131  0.0247  0.0247  0.5000  0.2523  0.2771
